"electric field:0","electric field:1","electric field:2","potential","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.28497,-2.00366,-39524.3,46401.9,1,1,1.17392,0,2.4,-1.35608
1.22327,-1.93243,-39524.3,46601.9,1,1,1.17898,0,2.4,-1.35102
1.10046,-1.74078,-39524.4,46801.9,1,1,1.18404,0,2.4,-1.34596
0.978077,-1.55341,-39524.4,47001.9,1,1,1.1891,0,2.4,-1.3409
0.87709,-1.58289,-39524.5,47201.9,1,1,1.19416,0,2.4,-1.33584
0.803356,-1.58349,-39524.5,47401.9,1,1,1.19922,0,2.4,-1.33078
0.760874,-1.55099,-39524.5,47601.9,1,1,1.20428,0,2.4,-1.32572
0.718393,-1.5185,-39524.6,47801.8,1,1,1.20934,0,2.4,-1.32066
0.675913,-1.486,-39524.6,48001.8,1,1,1.2144,0,2.4,-1.3156
0.633431,-1.4535,-39524.6,48201.8,1,1,1.21946,0,2.4,-1.31054
0.59095,-1.421,-39524.6,48401.8,1,1,1.22452,0,2.4,-1.30548
0.518699,-1.39045,-39524.7,48601.8,1,1,1.22958,0,2.4,-1.30042
0.437214,-1.36051,-39524.7,48801.8,1,1,1.23464,0,2.4,-1.29536
0.35573,-1.33057,-39524.8,49001.8,1,1,1.2397,0,2.4,-1.2903
0.276262,-1.30555,-39524.8,49201.8,1,1,1.24476,0,2.4,-1.28524
0.226402,-1.35279,-39524.8,49401.8,1,1,1.24982,0,2.4,-1.28018
0.176544,-1.40004,-39524.8,49601.8,1,1,1.25488,0,2.4,-1.27512
0.128544,-1.43964,-39524.8,49801.8,1,1,1.25994,0,2.4,-1.27006
0.0859838,-1.45687,-39524.8,50001.8,1,1,1.265,0,2.4,-1.265
0.0434238,-1.47411,-39524.9,50201.8,1,1,1.27006,0,2.4,-1.25994
0.000862799,-1.49134,-39524.9,50401.8,1,1,1.27512,0,2.4,-1.25488
-0.0416972,-1.50858,-39524.9,50601.8,1,1,1.28018,0,2.4,-1.24982
-0.114284,-1.53235,-39524.9,50801.8,1,1,1.28524,0,2.4,-1.24476
-0.203637,-1.55977,-39524.9,51001.8,1,1,1.2903,0,2.4,-1.2397
-0.292987,-1.58718,-39525,51201.8,1,1,1.29536,0,2.4,-1.23464
-0.382338,-1.6146,-39525,51401.8,1,1,1.30042,0,2.4,-1.22958
-0.464546,-1.65885,-39525,51601.8,1,1,1.30548,0,2.4,-1.22452
-0.524867,-1.75463,-39525,51801.8,1,1,1.31054,0,2.4,-1.21946
-0.578504,-1.83961,-39525,52001.8,1,1,1.3156,0,2.4,-1.2144
-0.62037,-1.90556,-39525.1,52201.8,1,1,1.32066,0,2.4,-1.20934
-0.650297,-1.95215,-39525.1,52401.7,1,1,1.32572,0,2.4,-1.20428
-0.6658,-1.97536,-39525.1,52601.7,1,1,1.33078,0,2.4,-1.19922
-0.681302,-1.99856,-39525.1,52801.7,1,1,1.33584,0,2.4,-1.19416
-0.696804,-2.02176,-39525.1,53001.7,1,1,1.3409,0,2.4,-1.1891
-0.712307,-2.04496,-39525.1,53201.7,1,1,1.34596,0,2.4,-1.18404
-0.727809,-2.06816,-39525.1,53401.7,1,1,1.35102,0,2.4,-1.17898
-0.726186,-2.10649,-39525,53601.7,1,1,1.35608,0,2.4,-1.17392
-0.754604,-2.1126,-39525,53801.7,1,1,1.36114,0,2.4,-1.16886
-0.775415,-2.13744,-39525,54001.7,1,1,1.3662,0,2.4,-1.1638
-0.796226,-2.16228,-39525,54201.7,1,1,1.37126,0,2.4,-1.15874
-0.817037,-2.18712,-39524.9,54401.7,1,1,1.37632,0,2.4,-1.15368
-0.837849,-2.21196,-39524.9,54601.7,1,1,1.38138,0,2.4,-1.14862
-0.855343,-2.23366,-39524.9,54801.7,1,1,1.38644,0,2.4,-1.14356
-0.862904,-2.24593,-39524.8,55001.7,1,1,1.3915,0,2.4,-1.1385
-0.86892,-2.251,-39524.8,55201.7,1,1,1.39656,0,2.4,-1.13344
-0.876782,-2.25906,-39524.7,55401.7,1,1,1.40162,0,2.4,-1.12838
-0.886217,-2.27298,-39524.7,55601.7,1,1,1.40668,0,2.4,-1.12332
-0.895652,-2.2869,-39524.7,55801.7,1,1,1.41174,0,2.4,-1.11826
-0.897913,-2.28992,-39524.6,56001.7,1,1,1.4168,0,2.4,-1.1132
-0.892442,-2.2812,-39524.6,56201.7,1,1,1.42186,0,2.4,-1.10814
-0.88697,-2.27247,-39524.6,56401.7,1,1,1.42692,0,2.4,-1.10308
-0.881507,-2.26445,-39524.5,56601.7,1,1,1.43198,0,2.4,-1.09802
-0.869418,-2.27984,-39524.5,56801.6,1,1,1.43704,0,2.4,-1.09296
-0.853916,-2.3003,-39524.5,57001.6,1,1,1.4421,0,2.4,-1.0879
-0.838414,-2.32076,-39524.5,57201.6,1,1,1.44716,0,2.4,-1.08284
-0.822913,-2.34122,-39524.4,57401.6,1,1,1.45222,0,2.4,-1.07778
-0.809861,-2.34521,-39524.4,57601.6,1,1,1.45728,0,2.4,-1.07272
-0.79983,-2.32888,-39524.4,57801.6,1,1,1.46234,0,2.4,-1.06766
-0.789801,-2.31254,-39524.4,58001.6,1,1,1.4674,0,2.4,-1.0626
-0.801646,-2.32111,-39524.3,58201.6,1,1,1.47246,0,2.4,-1.05754
-0.972045,-2.51022,-39524.2,58401.6,1,1,1.47752,0,2.4,-1.05248
-1.01238,-2.5486,-39524.2,58601.6,1,1,1.48258,0,2.4,-1.04742
-0.993412,-2.51826,-39524.3,58801.6,1,1,1.48764,0,2.4,-1.04236
-0.934516,-2.44422,-39524.3,59001.6,1,1,1.4927,0,2.4,-1.0373
-0.815492,-2.30436,-39524.5,59201.6,1,1,1.49776,0,2.4,-1.03224
-0.811486,-2.27584,-39524.5,59401.6,1,1,1.50282,0,2.4,-1.02718
-0.831188,-2.27416,-39524.5,59601.5,1,1,1.50788,0,2.4,-1.02212
-0.8478,-2.23968,-39524.5,59801.5,1,1,1.51294,0,2.4,-1.01706
-0.924798,-2.09177,-39524.6,60001.5,1,1,1.518,0,2.4,-1.012
-0.917655,-2.04762,-39524.6,60201.5,1,1,1.52306,0,2.4,-1.00694
-0.897268,-2.0198,-39524.6,60401.5,1,1,1.52812,0,2.4,-1.00188
-0.876881,-1.99198,-39524.6,60601.5,1,1,1.53318,0,2.4,-0.99682
-0.851096,-1.97102,-39524.7,60801.5,1,1,1.53824,0,2.4,-0.99176
-0.825169,-1.95023,-39524.7,61001.5,1,1,1.5433,0,2.4,-0.9867
-0.758891,-2.01663,-39524.8,61201.5,1,1,1.54836,0,2.4,-0.98164
-0.657944,-2.15794,-39524.9,61401.5,1,1,1.55342,0,2.4,-0.97658
-0.624795,-2.23033,-39524.9,61601.5,1,1,1.55848,0,2.4,-0.97152
-0.620589,-2.27331,-39524.9,61801.5,1,1,1.56354,0,2.4,-0.96646
-0.616383,-2.31628,-39524.9,62001.5,1,1,1.5686,0,2.4,-0.9614
-0.612177,-2.35926,-39524.9,62201.5,1,1,1.57366,0,2.4,-0.95634
-0.60797,-2.40224,-39524.9,62401.5,1,1,1.57872,0,2.4,-0.95128
-0.602039,-2.4602,-39524.9,62601.5,1,1,1.58378,0,2.4,-0.94622
-0.585191,-2.61301,-39524.8,62801.5,1,1,1.58884,0,2.4,-0.94116
-0.568342,-2.76582,-39524.8,63001.5,1,1,1.5939,0,2.4,-0.9361
-0.562656,-2.82625,-39524.7,63201.5,1,1,1.59896,0,2.4,-0.93104
